"Forni","Y",,,1,6,"",
"Fossmar","Y",,,0,1,"",
"Francis","Y",,,11,19,"",
"Frank","Y","Úr ensku, stytting á Franciscus: franskur maður.",,37,35,"",
"Franklín","Y","Frjáls maður.",,11,34,"",
"Fránn","Y",,,0,0,"",
"Frans","Y","Þýskt nafn, stytting á Franciscus.",,13,24,"",
"Franz","Y",,,24,37,"Ritháttur af Frans",
"Frár","Y",,,0,0,"",
"Freybjörn","Y",,,0,0,"",
"Freygarður","Y",,,2,0,"",
"Freymar","Y",,,3,0,"",
"Freymóður","Y","Hugrekki Freys.",,1,0,"",
"Freymundur","Y",,,0,0,"",
"Freyr","Y","Frjósemisguðinn í norrænni goðafræði. Upphafleg merking: konungur.",,155,2358,"",
"Freysteinn","Y","Steinn Freys.",,34,2,"",
"Freyþór","Y",,,3,0,"",
"Freyviður","Y",,,0,0,"",
"Friðberg","Y","Bjargvættur friðar.",,10,12,"",
"Friðbergur","Y",,,4,1,"",
"Friðbert","Y","Bjartur friður.",,23,2,"",
"Friðbjörn","Y","Friður og björn.",,63,12,"",
"Friðfinnur","Y",,,36,8,"",
"Friðgeir","Y","Friður og geir, vopn.",,85,34,"",
"Friðjón","Y","Friður og -jón.",,93,13,"",
"Friðlaugur","Y","Skínandi friður.",,3,0,"",
"Friðleifur","Y","Erfingi friðar.",,15,2,"",
"Friðmann","Y",,,0,0,"",
"Friðmar","Y","Friður og -mar, frægur.",,7,5,"",
"Friðmundur","Y","Gjöf eða vörn friðar.",,1,0,"",
"Friðrik","Y","Úr þýsku: friðsamur höfðingi. Danakonungar hafa stuðlað að vinsældum nafnsins á Íslandi. Sr. Friðrik Friðriksson æskulýðsleiðtogi (1869-1961).",,782,348,"",
"Friðsteinn","Y","Friður og steinn.",,4,0,"",
"Friðþjófur","Y","Friður og þjófur, eða þjónn.",,43,2,"",
"Friðþór","Y","Friður og Þór.",,9,0,"",
"Friður","Y",,,0,2,"",
"Friðvin","Y","Vinur friðar.",,4,0,"",
"Friedrich","Y",,,0,3,"",
"Frímann","Y","Frjáls maður.",,58,98,"",
"Fritz","Y",,,7,2,"",
"Fróði","Y","Vitur, fróður maður.",,38,23,"",
"Fróðmar","Y",,,0,0,"",
"Frosti","Y","Frostkaldur maður.",,71,42,"",
"Funi","Y","Eldur, logi.",,6,7,"",
"Fúsi","Y",,,0,2,"",
"Fylkir","Y","Konungur, foringi.",,8,0,"",
"Fanndís","X",,,27,2,"",
"Fanney","X","Annað hvort ísl. snjó-ey, eða úr ensku, stytting á Frances, Francisca.",,420,194,"",
"Fannlaug","X","Snjó-hrein.",,1,0,"",
"Fanny","X",,,7,6,"Ritháttur af Fanný",
"Fanný","X","Myndað af forliðnum Fann- og viðskeytinu –ý. Eða komið úr ensku, Fanny.",,55,18,"",
"Febrún","X",,,0,0,"",
"Fema","X",,,0,5,"",
"Fía","X",,,0,10,"",
"Fídes","X","Latína, trú.",,0,3,"",
"Fífa","X",,,7,0,"",
"Filipía","X",,,0,1,"",
"Filippa","X",,,2,1,"",
"Filippía","X","Af Filippus = hestavinur.",,15,9,"",
"Finna","X","(finnsk) kona.",,6,5,"",
"Finnbjörg","X","Hjálp Finna (:manna).",,7,0,"",
"Finnbjörk","X",,,0,0,"",
"Finnboga","X","Ad Finnbogi.",,0,0,"",
"Finnborg","X","Vörn Finna (:manna).",,5,5,"",
"Finndís","X","Dís, hollvættur Finna, manna.",,4,3,"",
"Finney","X","Auðna Finna, manna.",,3,2,"",
"Finnfríður","X","Sem Finnur ann.",,3,0,"",
"Finnlaug","X","Finna og björt, hrein.",,1,1,"",
"Finnrós","X",,,1,0,"",
"Fjalldís","X",,,0,1,"",
"Fjóla","X","Blóm.",,372,214,"",
"Flóra","X","Úr latínu, gyðja vors og blóma.",,7,2,"",
"Folda","X",,,1,0,"",
"Fönn","X","Snjór, mjöll.",,4,47,"",
"Frán","X",,,0,0,"",
"Fransiska","X",,,4,5,"",
"Franziska","X",,,6,8,"Ritháttur af Fransiska",
"Fregn","X",,,0,1,"",
"Freydís","X","Heilladís Freys. Freydís hét dóttir Eiríks rauða.",,97,18,"",
"Freygerður","X","Vernd Freyju, eða sú sem Freyr verndar.",,13,2,"",
"Freyja","X","Ástar og frjósemisgyðja. Algeng kvenkenning. Hin fagra og tigna gyðja ástar og frjósemi er af vanaætt, dóttir Njarðar og systir hans, og systir Freys. Maður hennar heitir Óður og dætur þeirra eru Hnoss og Gersemi.",,331,141,"",
"Freylaug","X",,,0,0,"",
"Freyleif","X",,,0,0,"",
"Fríða","X","Stytting á nöfnum, sem enda á -fríður.",,272,126,"",
"Friðbjörg","X","Björg, hjálp friðar.",,38,7,"",
"Friðbjört","X",,,2,1,"",
"Friðborg","X","Vörn, vígi friðarins.",,4,1,"",
"Friðdís","X","Heilladís friðarins.",,2,1,"",
"Friðdóra","X","Friður og Þóra.",,6,0,"",
"Friðey","X",,,0,0,"",
"Friðfinna","X","Af Friðfinnur.",,2,0,"",
"Friðgerður","X","Vörn friðarins.",,22,8,"",
"Friðjóna","X",,,1,0,"",
"Friðlaug","X","Friður og -laug: björt.",,1,1,"",
"Friðleif","X","Erfingi friðar.",,1,0,"",
"Friðlín","X",,,4,0,"",
"Friðmey","X","Friðsöm mær, eða fögur mær.",,11,5,"",
"Friðný","X","Ung og fríð eða friðsöm.",,16,6,"",
"Friðrika","X","Af Friðrik: friðsamur höfðingi.",,48,28,"",
"Friðrikka","X",,,21,12,"",
"Friðrós","X",,,2,0,"",
"Friðrún","X","Leyndardómur friðarins.",,2,0,"",
"Friðsemd","X","Óáreitni, friðsemd.",,9,2,"",
"Friðþóra","X","Friður og -þóra.",,3,1,"",
"Fríður","X","Fögur, elskuleg.",,32,17,"",
"Friðveig","X",,,2,0,"",
"Frigg","X",,,5,6,"",
"Fróðný","X",,,2,1,"",
"Frostrós","X",,,0,1,"",
"Fura","X","Trjáheiti.",,5,0,"",
"Gabriel","Y",,,60,24,"Ritháttur af Gabríel",
"Gabríel","Y","Hebreska, Guð er styrkur minn. Nafn erkiengilsins (Lúk. 1, 26.)",,319,58,"",
"Gael","Y",,,0,0,"",
"Galdur","Y",,,2,5,"",
"Gamalíel","Y","Hebreska, Guð er styrkur minn. Nafn erkiengilsins (Lúk. 1, 26).",,1,5,"",
"Garðar","Y","Vörður, hermaður, sem verndar.",,507,180,"",
"Garibaldi","Y",,,2,3,"",
"Garpur","Y",,,8,5,"",
"Garri","Y",,,1,4,"",
"Gaui","Y",,,0,3,"",
"Gaukur","Y","Gaukur, fugl.",,10,14,"",
"Gauti","Y","Gauskur maður, frá Gautlandi í Svíþjóð.",,84,315,"",
"Gautrekur","Y",,,0,0,"",
"Gautur","Y","Gauskur maður.",,11,28,"",
"Gautviður","Y",,,0,0,"",
"Geir","Y","Spjót.",,284,770,"",
"Geirarður","Y",,,2,0,"",
"Geirfinnur","Y","Vopnaður Finnur, maður.",,7,0,"",
"Geirharður","Y","Úr þýsku: sterkur, harður sem spjót.",,3,1,"",
"Geirhvatur","Y",,,0,0,"",
"Geiri","Y",,,0,2,"",
"Geirlaugur","Y","Skínandi spjót.",,6,0,"",
"Geirleifur","Y",,,0,0,"",
"Geirmundur","Y","Vörn spjóts.",,15,2,"",
"Geirólfur","Y",,,0,0,"",
"Geirröður","Y",,,0,0,"",
"Geirþjófur","Y",,,0,0,"",
"Geirtryggur","Y",,,0,1,"",
"Geirvaldur","Y",,,0,0,"",
"Geisli","Y",,,1,0,"",
"Gellir","Y",,,0,1,"",
"Georg","Y","Úr grísku: bóndi. 23/4. heilagur Georg er verndardýrlingur Englands.",,146,106,"",
"Gerald","Y",,,6,10,"",
"Gerðar","Y",,,1,2,"",
"Geri","Y",,,1,0,"",
"Gestur","Y","Gestur, ókunnur maður.",,214,58,"",
"Gídeon","Y",,,1,0,"",
"Gígjar","Y",,,0,6,"",
"Gilbert","Y",,,12,2,"",
"Gilmar","Y",,,1,0,"",
"Gils","Y","Herfangi, gísl, eða skylt geisli.",,7,16,"",
"Gísli","Y","Sennilega dregið af gísl, eða skylt geisli og fornþýsku orði, sem merkir ör.",,1295,324,"",
"Gissur","Y","Óðinsheiti: vitur maður, getspakur. Gissur jarl Þorvaldsson (d. 1268).",,67,5,"",
"Gizur","Y",,,3,0,"",
"Gjúki","Y",,,0,1,"",
"Glói","Y",,,0,7,"",
"Glúmur","Y","Dökkleitur maður.",,5,2,"",
"Gneisti","Y",,,0,1,"",
"Gnúpur","Y",,,1,0,"",
"Gnýr","Y","Stormur, hávaði. Nafn þetta kemur fyrir í Stjörnu-Odda draumi. Tveir bæðir heita Gnýsstaðir.",,2,3,"",
"Goði","Y",,,14,46,"",
"Goðmundur","Y",,,0,0,"",
"Gói","Y",,,0,0,"",
"Gottskálk","Y","Þýskt nafn, sem merkir þjónn Guðs.",,18,3,"",
"Gottsveinn","Y",,,2,1,"",
"Grani","Y",,,0,2,"",
"Grankell","Y",,,0,0,"",
"Gregor","Y",,,3,2,"",
"Greipur","Y","Handsterkur maður.",,7,1,"",
"Gretar","Y",,,10,4,"Ritháttur af Grétar",
"Grétar","Y","Dregið af Gréta, sem aftur er stytting á Margrét.",,493,360,"",
"Grettir","Y","Annað hvort ormur eða grettinn maður.",,29,12,"",
"Grímar","Y","Grímubúinn hermaður.",,2,2,"",
"Grímkell","Y","Dulbúinn hjálmur.",,4,2,"",
"Grímlaugur","Y",,,1,0,"",
"Grímnir","Y",,,0,0,"",
"Grímólfur","Y",,,0,0,"",
"Grímúlfur","Y",,,1,0,"",
"Grímur","Y","Óðinsheiti, sá sem ber grímu. Grímur Thomsen, skáld (d. 1896).",,182,25,"",
"Guðberg","Y","SjáGuðbergur.",,13,40,"",
"Guðbergur","Y","Sá sem Guð bjargar.",,46,7,"",
"Guðbjarni","Y",,,6,2,"",
"Guðbjartur","Y","Bjartur sem Guð.",,133,13,"",
"Guðbjörn","Y","Guð og Björn.",,158,49,"",
"Guðbrandur","Y","Sverð Guðs.",,125,11,"",
"Guðfinnur","Y","Finnur helgaður Guði.",,70,17,"",
"Guðfreður","Y",,,1,0,"",
"Guðgeir","Y","Spjót Guðs.",,43,8,"",
"Guðjón","Y","Guð og Jón.",,1184,158,"",
"Guðlaugur","Y","Bjartur, hreinn sem Guð.",,403,49,"",
"Guðleifur","Y","Erfingi Guðs.",,22,1,"",
"Guðleikur","Y",,,0,0,"",
"Guðmann","Y",,,46,26,"",
"Guðmar","Y","Guð og -mar: frægur.",,41,12,"",
"Guðmon","Y",,,0,1,"",
"Guðmundur","Y","Gjöf eða vörn Guðs. 16/3. Gvendardagur: Guðmundur biskup Arason, hinn góði (d. 1237).",,4137,261,"",
"Guðni","Y","Úr ensku (Godwin): vinur Guðs. Eldri mynd nafnsins er Guðini.",,621,269,"",
"Guðráður","Y","Ráð, stjórn Guðs.",,6,0,"",
"Guðröður","Y","Sá sem Guð elskar, eða verndar.",,3,2,"",
"Guðsteinn","Y","Steinn Guðs.",,25,6,"",
"Guðþór","Y",,,3,0,"",
"Guðvarður","Y","Sá sem Guð verndar.",,15,4,"",
"Guðveigur","Y",,,2,0,"",
"Guðvin","Y","Vinur Guðs.",,1,2,"",
"Gumi","Y",,,0,1,"",
"Gunnar","Y","Stríðsmaður, bardagamaður, myndað af gunnur - orrusta og -ar: hermaður.",,3232,858,"",
"Gunnberg","Y",,,0,1,"",
"Gunnbjörn","Y","Orrustubjörn.",,21,1,"",
"Gunndór","Y",,,1,0,"",
"Gunngeir","Y","Orrustu spjót.",,1,1,"",
"Gunnhallur","Y",,,0,0,"",
"Gunnlaugur","Y","Bjartur í orrustu.",,445,40,"",
"Gunnleifur","Y","Erfingi í orrustu.",,2,0,"",
"Gunnólfur","Y","Orrustu- úlfur.",,6,0,"",
"Gunnóli","Y",,,0,1,"",
"Gunnröður","Y",,,0,0,"",
"Gunnsteinn","Y","Orrustu- steinn.",,44,6,"",
"Gunnþór","Y","Orrustu-Þór.",,51,8,"",
"Gunnvaldur","Y",,,0,0,"",
"Gústaf","Y","Úr fornsænsku: Gautstafur, stafur, stoð Gautlendinga.",,110,23,"",
"Gustav","Y",,,9,3,"",
"Gústav","Y",,,33,3,"Ritháttur af Gústaf",
"Gutti","Y",,,1,1,"",
"Guttormur","Y","Guð- og þormur: sem Guð þyrmir, hlífir.",,35,5,"",
"Gýgjar","Y",,,0,4,"",
"Gylfi","Y","Fornt konungsheiti, merking óþekkt.",,333,72,"",
"Gýmir","Y",,,2,2,"",
"Gyrðir","Y",,,4,0,"",
"Gabríela","X",,,61,12,"",
"Gabríella","X",,,15,1,"",
"Gæfa","X",,,0,0,"",
"Gæflaug","X",,,1,0,"",
"Gauja","X",,,5,4,"",
"Gauthildur","X",,,0,0,"",
"Gefjun","X",,,1,0,"",
"Gefn","X","Kvenkenning, heiti á Freyju.",,1,2,"",
"Geira","X","Stytting á Geir-.",,1,3,"",
"Geirbjörg","X",,,0,0,"",
"Geirdís","X","Vopn-dís.",,5,1,"",
"Geirfinna","X",,,0,1,"",
"Geirfríður","X","Sem vopni ann.",,3,0,"",
"Geirhildur","X",,,0,0,"",
"Geirlaug","X","Vopn-björt,. hrein.",,33,12,"",
"Geirlöð","X",,,0,0,"",
"Geirný","X","Sem vopnin yngja.",,3,1,"",
"Geirríður","X",,,0,0,"",
"Geirrún","X","Leyndardómur, eða vinátta vopnsins.",,5,0,"",
"Geirþrúður","X","Styrkur vopnsins.",,31,2,"",
"Georgía","X",,,0,0,"",
"Gerða","X","Stytting á -gerður: vörn.",,34,13,"",
"Gerður","X","Vernd, vörn. Gerður hét kona Freys.",,271,80,"",
"Gestheiður","X","Samsett af Gestur og -heiður: björt.",,6,0,"",
"Gestný","X","Samsett af Gestur og -ný: sem yngir.",,4,1,"",
"Gestrún","X","Samsett af Gestur og -rún: leyndardómur, vinátta.",,3,4,"",
"Gía","X",,,0,1,"",
"Gígja","X","Strengjahljóðfæri, harpa.",,108,92,"",
"Gillý","X",,,2,0,"",
"Gilslaug","X",,,0,0,"",
"Gísla","X","Af Gísli.",,3,2,"",
"Gísley","X",,,3,1,"",
"Gíslína","X","Af Gísli: gísl eða geisli: ör.",,59,13,"",
"Gíslný","X",,,4,0,"",
"Gíslrún","X","Samsett af Gísli og -rún, leyndardómur eða vinátta.",,1,2,"",
"Gíslunn","X","Gísli og -unn: sem ann, elskar.",,3,1,"",
"Gissunn","X",,,0,2,"",
"Gjaflaug","X",,,0,0,"",
"Gló","X",,,0,9,"",
"Glóa","X",,,0,0,"",
"Glóbjört","X",,,1,0,"",
"Glódís","X",,,33,4,"",
"Glóð","X",,,1,12,"",
"Glóey","X",,,11,7,"",
"Gloría","X",,,2,1,"",
"Gná","X","Ungt nafn hérlendis. Nafnið er sótt í norræna goðafræði en Gná var ein af ásynjum. Hún var í sendiferðum fyrir Frigg og reið hestinum Hófvarpni um loft og lög. Uppruni er óviss en hefur helst verið tengdur við nafnorðið gnýr: dynur, hávaði,og sögnina að gnýja: dynja, bylja.",,2,25,"",
"Góa","X",,,1,7,"",
"Gógó","X",,,1,1,"",
"Grein","X",,,0,1,"",
"Grélöð","X",,,0,0,"",
"Gret","X",,,0,1,"Ritháttur af Grét",
"Grét","X",,,0,0,"",
"Greta","X",,,35,5,"Ritháttur af Gréta",
"Gréta","X","Stytting á Margrét.",,250,135,"",
"Gríma","X","Dulbúin, eða: nótt.",,13,7,"",
"Grímey","X",,,0,0,"",
"Grímheiður","X","Björt gríma.",,2,3,"",
"Grímhildur","X","Dulbúin hildur, valkyrja.",,2,1,"",
"Gróa","X","Gróandi.",,124,85,"",
"Gúa","X",,,1,0,"",
"Guðbjörg","X","Björgun, hjálp Guðs.",,1316,268,"",
"Guðbjört","X","Björt sem Guð.",,17,6,"",
"Guðborg","X","Vernd Guðs.",,25,5,"",
"Guðdís","X","Samsett af Guð- og -dís, heilladís.",,9,2,"",
"Guðfinna","X","Finna (: kona), helguð Guði.",,284,51,"",
"Guðfríður","X","Sú sem Guð elskar.",,12,1,"",
"Guðjóna","X","Af Guðjón.",,20,3,"",
"Guðlaug","X","Björt sem Guð.",,744,167,"",
"Guðleif","X","Erfingi Guðs.",,41,11,"",
"Guðlín","X","Guð og -lín, hör, -kona.",,10,2,"",
"Guðmey","X",,,0,1,"",
"Guðmunda","X","Gjöf eða vörn Guðs.",,264,68,"",
"Guðmundína","X",,,17,0,"",
"Guðný","X","Sem Guð yngir.",,1217,398,"",
"Guðríður","X","Af Guðfríður, sú sem Guð elskar.",,431,88,"",
"Guðrún","X","Leyndardómur, eða vinátta Guðs. Guðrún Lárusdóttir, rithöfundur (1880-1938).",,5053,1410,"",
"Guðsteina","X",,,1,0,"",
"Guðveig","X","Styrkur Guðs.",,26,4,"",
"Gullbrá","X",,,0,1,"",
"Gullveig","X","Styrkur gulls.",,5,0,"",
"Gullý","X",,,0,2,"",
"Gumma","X",,,0,1,"",
"Gunnbjörg","X","Björgun orrustunnar.",,2,0,"",
"Gunnbjört","X","Orrustu-björt.",,1,0,"",
"Gunnborg","X","Vörn í orrustu.",,2,1,"",
"Gunndís","X","Verndardís orrustunnar.",,10,4,"",
"Gunndóra","X","Orrustu -þóra.",,2,0,"",
"Gunnella","X",,,3,0,"",
"Gunnfinna","X",,,0,0,"",
"Gunnfríður","X","Fegurð orrustunnar, eða sú sem ann orrustum.",,14,2,"",
"Gunnharða","X",,,0,0,"",
"Gunnheiður","X","Björt orrusta.",,4,0,"",
"Gunnhildur","X","Orrustu-valkyrja, kona.",,391,18,"",
"Gunnjóna","X","Samsett af Gunn- og -jón.",,7,0,"",
"Gunnlaug","X","Björt í orrustu.",,65,20,"",
"Gunnleif","X","Erfingi orrustunnar.",,1,0,"",
"Gunnlöð","X","Löð er skylt so. laða, hneigja að, bjóða heiom.",,1,0,"",
"Gunnrún","X","Leyndardómur orrustu.",,2,2,"",
"Gunnþóra","X","Orrustu- Þóra.",,18,3,"",
"Gunnþórunn","X","Orrusta, sem Þór ann.",,38,2,"",
"Gunnur","X","Orrusta. Valkyrjuheiti, hliðstætt við Hildur.",,56,23,"",
"Gunnveig","X",,,1,1,"",
"Gunnvör","X","Vörn orrustunnar.",,15,5,"",
"Gunný","X",,,3,4,"",
"Gurrý","X",,,1,1,"",
"Gyða","X","Nafn þetta er leitt af nafnorðinu ""goð"". (önnur þýðing: stytting á Gyðríður)",,288,132,"",
"Gyðja","X",,,0,1,"",
"Gyðríður","X","Önnur mynd af Guðríður.",,5,0,"",
"Gytta","X",,,0,1,"",
"Haddi","Y",,,0,1,"",
"Haddur","Y",,,3,0,"",
"Hængur","Y","Fiskheiti.",,1,1,"",
"Hænir","Y",,,0,0,"",
"Hafberg","Y",,,4,26,"",
"Hafgrímur","Y",,,0,0,"",
"Hafliði","Y","Sægarpur, farmaður.",,133,27,"",
"Hafnar","Y",,,0,1,"",
"Hafni","Y",,,1,0,"",
"Hafsteinn","Y","Haf og steinn.",,504,163,"",
"Hafþór","Y","Haf og Þór.",,336,46,"",
"Hagalín","Y",,,4,32,"",
"Hagbarður","Y","Hagur, snjall maður með skegg. Sækonungsheiti.",,2,1,"",
"Hagbert","Y",,,0,1,"",
"Haki","Y",,,4,0,"",
"Hákon","Y","Há: af hár, upphafinn, göfugur, Óðinsheiti, -kon: afkomandi, niðji. Niðji hins göfuga. Hákon gamli, Noregskonungur (d. 1263) fyrsti konungur Íslands.",,412,70,"",
"Háleygur","Y",,,0,0,"",
"Hálfdan","Y","Hálfdanskur maður.",,10,3,"",
"Hálfdán","Y",,,68,16,"",
"Hallberg","Y","Hallur og Bergur.",,5,7,"",
"Hallbjörn","Y","Hallur, steinn og Björn.",,25,5,"",
"Halldór","Y","Hallur, steinn og Þór. Nóbelskáldið Halldór Laxness (1902-1998).",,1480,315,"",
"Hallfreður","Y","Sá sem nýtur verndar steins.",,8,3,"",
"Hallgarður","Y",,,0,0,"",
"Hallgeir","Y","Hallur, steinn, og geir, vopn.",,4,0,"",
"Hallgils","Y","Gísl Halls, steins.",,0,0,"",
"Hallgrímur","Y","Hallur og Grímur - dulbúinn maður. Sr. Hallgrímur Pétursson (1614-1674).",,352,25,"",
"Hallkell","Y","Steinhjálmur.",,1,1,"",
"Hallmann","Y","Hallur, steinn, og maður.",,4,2,"",
"Hallmar","Y","Frægur steinn.",,10,2,"",
"Hallmundur","Y","Vörn steinsins.",,9,0,"",
"Hallsteinn","Y",,,12,2,"",
"Hallþór","Y",,,1,0,"",
"Hallur","Y","Steinn.",,120,48,"",
"Hallvarður","Y","Sá sem steinninn er.",,20,1,"",
"Hamar","Y",,,0,6,"",
"Hámundur","Y","Göfugur verndari.",,2,2,"",
"Hannes","Y","Stytting á Jóhannes. Hannes Hafstein, fyrsti íslenski ráðherrann (d. 1922)",,411,69,"",
"Hannibal","Y","Föniskt nafn, sem merkir náðargjöf guðsins Baals.",,11,3,"",
"Hans","Y","Stytting á Jóhannes.",,159,70,"",
"Harald","Y",,,26,9,"",
"Haraldur","Y","Sá sem ræður fyrir her. Haraldur hárfagri, Noregskonungur (850-933).",,835,53,"",
"Hárekur","Y","Göfugur leiðtogi.",,0,0,"",
"Hárlaugur","Y",,,0,0,"",
"Harri","Y","Höfðingi, konungur. Nafn þetta kemur fyrir örfáum sinnum að fornu. Það varðveitist einnig í bæjarheitinu Harrastöðum.",,6,10,"",
"Harry","Y",,,15,15,"Ritháttur af Harrý",
"Harrý","Y",,,2,2,"",
"Hartmann","Y","Úr þýsku, harður maður.",,22,7,"",
"Hartvig","Y",,,1,2,"",
"Hásteinn","Y","Göfugur steinn.",,0,0,"",
"Hauksteinn","Y",,,0,1,"",
"Haukur","Y","Haukur, fuglinn.",,936,439,"",
"Haukvaldur","Y",,,0,0,"",
"Hávar","Y",,,9,2,"",
"Hávarður","Y","Göfugur vörður, eða sá sem nýtur verndar hins æðsta.",,20,4,"",
"Héðinn","Y","Skinnfeldur.",,90,27,"",
"Heiðar","Y","Bjartur hermaður.",,333,529,"",
"Heiðarr","Y",,,0,9,"Ritháttur af Heiðar",
"Heiðberg","Y",,,2,21,"",
"Heiðbert","Y",,,1,0,"",
"Heiðlindur","Y",,,1,0,"",
"Heiðmann","Y","Bjartur maður.",,0,16,"",
"Heiðmar","Y","Bjartur og frægur.",,11,10,"",
"Heiðmundur","Y","Björt gjöf, eða bjartur verndari.",,2,0,"",
"Heiðrekur","Y","Bjartur höfðingi.",,1,1,"",
"Heikir","Y",,,5,3,"",
"Heilmóður","Y",,,0,0,"",
"Heimir","Y","Fornsögunafn, ef til vill skylt heimur eða no. heimi: heimili.",,301,118,"",
"Heinrekur","Y",,,0,0,"",
"Hektor","Y",,,13,2,"",
"Helgi","Y","Helgur, heilagur. Helgi magri, landnámsmaður í Kristnesi.",,1525,1247,"",
"Helmút","Y",,,0,0,"",
"Hemmert","Y",,,1,2,"",
"Hendrik","Y",,,12,9,"",
"Henning","Y","Úr þýsku eða frísnesku, sennilega afbökun á Jóhannes.",,22,9,"",
"Henrik","Y",,,34,14,"",
"Henry","Y",,,32,28,"Ritháttur af Henrý",
"Henrý","Y",,,10,2,"",
"Herbert","Y","Bjartur, skínandi hermaður. Norrænt nafn, mikið notað á Englandi.",,54,22,"",
"Herbjörn","Y","Her og björn.",,2,0,"",
"Herfinnur","Y",,,0,0,"",
"Hergeir","Y","Her og geir, vopn.",,6,1,"",
"Hergill","Y","Og Egill, eða myndað af Hergils eftir nöfnum eins og Vífill og Þengill.",,3,2,"",
"Hergils","Y","Her og gísl.",,1,6,"",
"Herjólfur","Y","Her-úlfur.",,6,0,"",
"Herlaugur","Y",,,0,0,"",
"Herleifur","Y",,,1,0,"",
"Herluf","Y",,,6,0,"",
"Hermann","Y","Hermaður.",,439,111,"",
"Hermóður","Y","Hugaður hermaður.",,4,1,"",
"Hermundur","Y","Gjöf eða vörn hers.",,10,0,"",
"Hersir","Y","Herforingi.",,12,14,"",
"Hersteinn","Y","Her og steinn.",,10,6,"",
"Hersveinn","Y","Her og sveinn.",,1,1,"",
"Hervar","Y",,,6,1,"",
"Hervarður","Y","Sá sem nýtur herverndar.",,0,0,"",
"Hervin","Y",,,1,1,"",
"Hilaríus","Y",,,0,0,"",
"Hilbert","Y",,,0,3,"",
"Hildar","Y",,,1,2,"",
"Hildibergur","Y",,,0,0,"",
"Hildibrandur","Y","Af hildur: orrusta og brandur: sverð.",,1,1,"",
"Hildigeir","Y",,,0,0,"",
"Hildiglúmur","Y",,,0,0,"",
"Hildimar","Y",,,1,4,"",
"Hildimundur","Y","Gjöf eða vörn orrustunnar.",,1,0,"",
"Hildingur","Y","Hermaður.",,0,1,"",
"Hildir","Y","Hermaður.",,1,2,"",
"Hildiþór","Y","Orrustu Þór.",,2,0,"",
"Hilmar","Y","Úr sænsku, af hilm: hjálmbúinn og -ar: hermaður.",,737,130,"",
"Hilmir","Y","Fornsagnanafn: maður með hjálm. Konungur.",,135,20,"",
"Himri","Y",,,1,0,"",
"Hinrik","Y","Úr þýsku: Heinrekur: sá sem er valdamikill heima.",,214,61,"",
"Híram","Y",,,0,3,"",
"Hjallkár","Y",,,0,0,"",
"Hjálmar","Y","Hjálmur.",,244,44,"",
"Hjálmgeir","Y",,,0,0,"",
"Hjálmþór","Y",,,1,0,"",
"Hjálmtýr","Y","Hjálmur og týr: goð, hetja, eða þjónn. Hermannakenning.",,18,4,"",
"Hjálmur","Y","Hjálmur.",,11,1,"",
"Hjalti","Y","Af sverðshjalt: handhlíf á sverði.",,461,73,"",
"Hjarnar","Y",,,0,0,"",
"Hjörleifur","Y","Sem erfir sverð. Hjörleifur fóstbróðir Ingólfs Arnarsonar.",,125,6,"",
"Hjörtþór","Y","Hjörtur og Þór.",,1,0,"",
"Hjörtur","Y","Hjörtur.",,425,94,"",
"Hjörvar","Y","Sem nýtur verndar hjörs: sverðs.",,58,34,"",
"Hlégestur","Y",,,0,0,"",
"Hleiðar","Y",,,0,1,"",
"Hlér","Y",,,2,8,"",
"Hlíðar","Y","Hlíð og -ar: hermaður.",,7,44,"",
"Hlíðberg","Y",,,0,14,"",
"Hlífar","Y","Hermaður, sem hlífir, verndar.",,17,23,"",
"Hlini","Y","Úr ævintýrum, ef til vill veik mynd af trjáheitinu Hlynur. Önnur mynd nafnsins er Hlyni.",,6,3,"",
"Hljómur","Y",,,0,1,"",
"Hlöðmundur","Y",,,0,0,"",
"Hlöður","Y",,,0,0,"",
"Hlöðvarður","Y",,,0,0,"",
"Hlöðver","Y","Vígamaður.",,60,14,"",
"Hlynur","Y","Hlynur, tré, algengt í kenningum.",,550,85,"",
"Hnefill","Y",,,0,6,"",
"Hnikar","Y","Óðinsheiti og merkir bardagamaður.",,0,0,"",
"Hnikarr","Y",,,3,1,"",
"Höður","Y","Vígamaður, eða maður frá Haðalandi í Noregi.",,3,1,"",
"Högni","Y","Verndari.",,98,44,"",
"Holgeir","Y","Dönsk mynd nafnsins Hólmgeir.",,1,0,"",
"Hólm","Y",,,1,389,"",
"Hólmar","Y","Hómur, vígvöllur og -ar: hermaður.",,61,36,"",
"Hólmbert","Y",,,3,0,"",
"Hólmfastur","Y",,,0,0,"",
"Hólmgeir","Y","Vopn á vígvelli.",,32,8,"",
"Hólmgrímur","Y","Dulbúinn maður á vígvelli.",,10,0,"",
"Hólmkell","Y","Hólmur og ketill: hjálmur.",,4,0,"",
"Hólmsteinn","Y","Hólmur og steinn.",,27,11,"",
"Hólmþór","Y",,,1,0,"",
"Holti","Y",,,1,1,"",
"Hörður","Y","Annað hvort: hinn harði, eða: maður frá Hörðalandi (fylgi í Noregi).",,773,72,"",
"Hóseas","Y",,,0,0,"",
"Höskuldur","Y","Gráhærður maður.",,132,5,"",
"Hrærekur","Y",,,0,0,"",
